family	family_jp	common_name	s_name
Fabaceae	マメ	トドジマゲンゲ	Oxytropis todomoshiriensis
Fabaceae	マメ	クズイモ	Pachyrhizus erosus
Fabaceae	マメ	ハイトバ	Paraderris elliptica
Fabaceae	マメ	デリス	Paraderris elliptica
Fabaceae	マメ	ブルークローバー	Parochetus communis
Fabaceae	マメ	ブラジルボク	Paubrasilia echinata
Fabaceae	マメ	ペルナンブコ	Paubrasilia echinata
Fabaceae	マメ	キッカボク	Phanera championii
Fabaceae	マメ	ハカマカズラ	Phanera japonica
Fabaceae	マメ	ベニバナインゲン	Phaseolus coccineus
Fabaceae	マメ	ハナマメ	Phaseolus coccineus
Fabaceae	マメ	ハナササゲ	Phaseolus coccineus
Fabaceae	マメ	シロバナササゲ	Phaseolus coccineus f. albus
Fabaceae	マメ	ライビーン	Phaseolus lunatus
Fabaceae	マメ	アオイマメ	Phaseolus lunatus
Fabaceae	マメ	ライマビーン	Phaseolus lunatus
Fabaceae	マメ	ライママメ	Phaseolus lunatus
Fabaceae	マメ	ライマメ	Phaseolus lunatus
Fabaceae	マメ	インゲンマメ	Phaseolus vulgaris
Fabaceae	マメ	インゲン	Phaseolus vulgaris
Fabaceae	マメ	ゴガツササゲ	Phaseolus vulgaris
Fabaceae	マメ	サイトウ	Phaseolus vulgaris
Fabaceae	マメ	ギンモウウチワツナギ	Phyllodium elegans
Fabaceae	マメ	ウチワツナギ	Phyllodium pulchellum
Fabaceae	マメ	ツルゲンゲ	Phyllolobium complanatum
Fabaceae	マメ	エンドウ	Pisum sativum
Fabaceae	マメ	グリーンピース	Pisum sativum
Fabaceae	マメ	アカエンドウ	Pisum sativum var. arvense
Fabaceae	マメ	サヤエンドウ	Pisum sativum var. macrocarpum
Fabaceae	マメ	キンキジュ	Pithecelebium dulce
Fabaceae	マメ	マニラタマリンド	Pithecelebium dulce
Fabaceae	マメ	クロヨナ	Pongamia pinnata
Fabaceae	マメ	シカクマメ	Psophocarpus tetragonolobus
Fabaceae	マメ	トウサイ	Psophocarpus tetragonolobus
Fabaceae	マメ	ハネミササゲ	Psophocarpus tetragonolobus
Fabaceae	マメ	インドシタン	Pterocarpus indicus
Fabaceae	マメ	インドカリン	Pterocarpus indicus
Fabaceae	マメ	ヤエヤマシタン	Pterocarpus indicus f. echinatus
Fabaceae	マメ	インドシタン	Pterocarpus indicus f. echinatus
Fabaceae	マメ	シタン	Pterocarpus indicus f. echinatus
Fabaceae	マメ	インドカリン	Pterocarpus indicus f. echinatus
Fabaceae	マメ	ビルマシタン	Pterocarpus macrocarpus
Fabaceae	マメ	コウキシタン	Pterocarpus santalinus
Fabaceae	マメ	サンダルシタン	Pterocarpus santalinus
Fabaceae	マメ	シタン	Pterocarpus santalinus
Fabaceae	マメ	ヤエヤマシタン	Pterocarpus vidalianus
Fabaceae	マメ	クズ	Pueraria lobata
Fabaceae	マメ	トキイロクズ	Pueraria lobata f. alborosea
Fabaceae	マメ	シロバナクズ	Pueraria lobata f. leucostachya
Fabaceae	マメ	クズ	Pueraria lobata subsp. lobata
Fabaceae	マメ	シナクズ	Pueraria lobata subsp. thomsonii
Fabaceae	マメ	シナノクズ	Pueraria lobata subsp. thomsonii
Fabaceae	マメ	フシゲクズ	Pueraria lobata var. insularis
Fabaceae	マメ	タイワンクズ	Pueraria montana
Fabaceae	マメ	クズインゲン	Pueraria phaseoloides
Fabaceae	マメ	キンチャクマメ	Pycnospora lutescens
Fabaceae	マメ	ミツバタヌキマメ	Pycnospora lutescens
Fabaceae	マメ	キンチャクハギ	Pycnospora lutescens
Fabaceae	マメ	トキリマメ	Rhynchosia acuminatifolia
Fabaceae	マメ	オオバタンキリマメ	Rhynchosia acuminatifolia
Fabaceae	マメ	ヒメノアズキ	Rhynchosia minima
Fabaceae	マメ	マルバヒメノアズキ	Rhynchosia minima f. nuda
Fabaceae	マメ	キヌノアズキ	Rhynchosia sericea
Fabaceae	マメ	タンキリマメ	Rhynchosia volubilis
Fabaceae	マメ	ハナエンジュ	Robinia hispida
Fabaceae	マメ	ハナアカシア	Robinia hispida
Fabaceae	マメ	ベニバナエンジュ	Robinia hispida
Fabaceae	マメ	ハリエンジュ	Robinia pseudoacacia
Fabaceae	マメ	ニセアカシア	Robinia pseudoacacia
Fabaceae	マメ	アカシア	Robinia pseudoacacia
Fabaceae	マメ	トゲナシハリエンジュ	Robinia pseudoacacia f. inermis
Fabaceae	マメ	トゲナシニセアカシア	Robinia pseudoacacia f. inermis
Fabaceae	マメ	モモイロハリエンジュ	Robinia viscosa
Fabaceae	マメ	ミヤコグサモドキ	Rothia indica
Fabaceae	マメ	アメリカネムノキ	Samanea saman
Fabaceae	マメ	アメリカネム	Samanea saman
Fabaceae	マメ	ムユウジュ	Saraca asoca
Fabaceae	マメ	アソカノキ	Saraca asoca
Fabaceae	マメ	シャクトリムシマメ	Scorpiurus muricatus
Fabaceae	マメ	ウズムシマメ	Scorpiurus vermiculatus
Fabaceae	マメ	タマザキクサフジ	Securigera varia
Fabaceae	マメ	タマザキフジ	Securigera varia
Fabaceae	マメ	ツルアカシア	Senegalia caesia
Fabaceae	マメ	ペグノキ	Senegalia catechu
Fabaceae	マメ	アセンヤク	Senegalia catechu
Fabaceae	マメ	アセンヤクノキ	Senegalia catechu
Fabaceae	マメ	オキナワネム	Senegalia rugata
Fabaceae	マメ	アラビアゴムノキ	Senegalia senegal
Fabaceae	マメ	アフリカゴムノキ	Senegalia senegal
Fabaceae	マメ	セネガルアカシア	Senegalia senegal
Fabaceae	マメ	キダチハブソウ	Senna × floribunda
Fabaceae	マメ	ハネセンナ	Senna alata
Fabaceae	マメ	アレクサンドリアセンナ	Senna alexandrina
Fabaceae	マメ	センナ	Senna alexandrina
Fabaceae	マメ	ホソバセンナ	Senna alexandrina
Fabaceae	マメ	ハナセンナ	Senna corymbosa
Fabaceae	マメ	フタホセンナ	Senna didymobotrya
Fabaceae	マメ	ヨツバセンナ	Senna fruticosa
Fabaceae	マメ	アメリカセンナ	Senna hebecarpa
Fabaceae	マメ	ケセンナ	Senna hirsuta
Fabaceae	マメ	タヌキハブソウ	Senna hirsuta
Fabaceae	マメ	ツリハブソウ	Senna marilandica
Fabaceae	マメ	エビスグサ	Senna obtusifolia
Fabaceae	マメ	ハブソウ	Senna occidentalis
Fabaceae	マメ	オオハブソウ	Senna occidentalis
Fabaceae	マメ	クサセンナ	Senna occidentalis
Fabaceae	マメ	コバノセンナ	Senna pendula
Fabaceae	マメ	タガヤサン	Senna siamea
Fabaceae	マメ	テットウボク	Senna siamea
Fabaceae	マメ	オオバノセンナ	Senna sophera
Fabaceae	マメ	オオバセンナ	Senna sophera
Fabaceae	マメ	ホソバハブソウ	Senna sophera
Fabaceae	マメ	モクセンナ	Senna surattensis
Fabaceae	マメ	ホソミエビスグサ	Senna tora
Fabaceae	マメ	エビスグサモドキ	Senna tora
Fabaceae	マメ	コエビスグサ	Senna tora
Fabaceae	マメ	ロッカクソウ	Senna tora
Fabaceae	マメ	トゲツノクサネム	Sesbania aculeata
Fabaceae	マメ	トゲナシツノクサネム	Sesbania bispinosa
Fabaceae	マメ	ムラサキアメリカツノクサネム	Sesbania brachycarpa
Fabaceae	マメ	キバナツノクサネム	Sesbania cannabina
Fabaceae	マメ	ツノクサネム	Sesbania cannabina
Fabaceae	マメ	デンセイ	Sesbania cannabina
Fabaceae	マメ	アメリカツノクサネム	Sesbania exaltata
Fabaceae	マメ	アカゴチョウ	Sesbania grandiflora
Fabaceae	マメ	シロゴチョウ	Sesbania grandiflora 'Alba'
Fabaceae	マメ	キダチデンセイ	Sesbania sesban
Fabaceae	マメ	インドデンセイ	Sesbania sesban
Fabaceae	マメ	シバネム	Smithia ciliata
Fabaceae	マメ	シバクサネム	Smithia ciliata
Fabaceae	マメ	ネムリハギ	Smithia sensitiva
Fabaceae	マメ	クララ	Sophora flavescens
Fabaceae	マメ	ヒロハクララ	Sophora flavescens
Fabaceae	マメ	ムラサキクララ	Sophora flavescens f. galegoides
Fabaceae	マメ	ムラサキクララ	Sophora flavescens f. purpurascens
Fabaceae	マメ	ツクシムレスズメ	Sophora franchetiana
Fabaceae	マメ	イヌムレスズメ	Sophora koreensis
Fabaceae	マメ	イソフジ	Sophora tomentosa
Fabaceae	マメ	レダマ	Spartium junceum
Fabaceae	マメ	クサボウコウマメ	Sphaerophysa salsula
Fabaceae	マメ	スチロサンテス	Stylosanthes guianensis
Fabaceae	マメ	エンジュ	Styphnolobium japonicum
Fabaceae	マメ	シダレエンジュ	Styphnolobium japonicum f. pendulum
Fabaceae	マメ	エンジュ	Styphonolobium japonicum
Fabaceae	マメ	シダレエンジュ	Styphonolobium japonicum f. pendula
Fabaceae	マメ	デザートピー	Swainsona formosa Thomps.
Fabaceae	マメ	タデハギモドキ	Tadehagi triquetrum subsp. pseudotriquetrum
Fabaceae	マメ	タデハギ	Tadehagi triquetrum subsp. pseudotriquetrum
Fabaceae	マメ	タデハギ	Tadehagi triquetrum subsp. triquetrum
Fabaceae	マメ	タマリンド	Tamarindus indica
Fabaceae	マメ	チョウセンモダマ	Tamarindus indica
Fabaceae	マメ	酸豆	Tamarindus indica
Fabaceae	マメ	キダチナンバンクサフジ	Tephrosia candida
Fabaceae	マメ	シロバナナンバンクサフジ	Tephrosia candida
Fabaceae	マメ	ビロードナンバンクサフジ	Tephrosia noctiflora
Fabaceae	マメ	タイワンクサフジ	Tephrosia obovata
Fabaceae	マメ	ナンバンクサフジ	Tephrosia purpurea
Fabaceae	マメ	タカオクサフジ	Tephrosia purpurea var. glabra
Fabaceae	マメ	ナンバンヤブマメ	Teramnus labialis
Fabaceae	マメ	ヒロハノナンバンヤブマメ	Teramnus labialis
Fabaceae	マメ	カイナンヤブマメ	Teyleria koodersii
Fabaceae	マメ	クソエンドウ	Thermopsis chinensis
Fabaceae	マメ	センダイハギ	Thermopsis fabacea
Fabaceae	マメ	ホソバセンダイハギ	Thermopsis lanceolata
Fabaceae	マメ	センダイハギ	Thermopsis lupinoides
Fabaceae	マメ	アメリカセンダイハギ	Thermopsis rhombifolia
Fabaceae	マメ	クシバツメクサ	Trifolium angulatum
Fabaceae	マメ	トガリバツメクサ	Trifolium angustifolium
Fabaceae	マメ	シャグマハギ	Trifolium arvense
Fabaceae	マメ	シャグマツメクサ	Trifolium arvense
Fabaceae	マメ	シロバナシャグマハギ	Trifolium arvense f. albiflorum
Fabaceae	マメ	テマリツメクサ	Trifolium aureum
Fabaceae	マメ	クスダマツメクサ	Trifolium campestre
Fabaceae	マメ	チゴツメクサ	Trifolium carolinianum
Fabaceae	マメ	ウナダレツメクサ	Trifolium cernuum
Fabaceae	マメ	コメツブツメクサ	Trifolium dubium
Fabaceae	マメ	キバナツメクサ	Trifolium dubium
Fabaceae	マメ	コゴメツメクサ	Trifolium dubium
Fabaceae	マメ	ツメクサダマシ	Trifolium fragiferum
Fabaceae	マメ	ストロベリークローバー	Trifolium fragiferum
Fabaceae	マメ	ヤマブキツメクサ	Trifolium fucatum
Fabaceae	マメ	ダンゴツメクサ	Trifolium glomeratum
Fabaceae	マメ	ビロードアカツメクサ	Trifolium hirtum
Fabaceae	マメ	タチオランダゲンゲ	Trifolium hybridum
Fabaceae	マメ	タチツメクサ	Trifolium hybridum
Fabaceae	マメ	ベニバナツメクサ	Trifolium incarnatum
Fabaceae	マメ	ベニバナウマゴヤシ	Trifolium incarnatum
Fabaceae	マメ	シャジクソウ	Trifolium lupinaster
Fabaceae	マメ	シロバナシャジクソウ	Trifolium lupinaster f. leucanthum
Fabaceae	マメ	オオバノアカツメクサ	Trifolium medium
Fabaceae	マメ	オオバアカツメクサ	Trifolium medium
Fabaceae	マメ	ムラサキツメクサ	Trifolium pratense
Fabaceae	マメ	アカツメクサ	Trifolium pratense
Fabaceae	マメ	レッドクローバー	Trifolium pratense
Fabaceae	マメ	シロバナアカツメクサ	Trifolium pratense f. albiflorum
Fabaceae	マメ	セッカツメクサ	Trifolium pratense f. albiflorum
Fabaceae	マメ	シロツメクサ	Trifolium repens
Fabaceae	マメ	クローバー	Trifolium repens
Fabaceae	マメ	オランダゲンゲ	Trifolium repens
Fabaceae	マメ	オオシロツメクサ	Trifolium repens f. giganteum
Fabaceae	マメ	ラジノクローバー	Trifolium repens f. giganteum
Fabaceae	マメ	モモイロシロツメクサ	Trifolium repens f. roseum
Fabaceae	マメ	ヒナツメクサ	Trifolium resupinatum
Fabaceae	マメ	オオヒナツメクサ	Trifolium resupinatum var. majus
Fabaceae	マメ	コバナヒナツメクサ	Trifolium resupinatum var. microcephalum
Fabaceae	マメ	ハクモウアカツメクサ	Trifolium striatum
Fabaceae	マメ	ナカヨシツメクサ	Trifolium striatum
Fabaceae	マメ	ジモグリツメクサ	Trifolium subterraneum
Fabaceae	マメ	カタバミツメクサ	Trifolium suffocatum
Fabaceae	マメ	フウセンツメクサ	Trifolium tomentosum
Fabaceae	マメ	ツバツメクサ	Trifolium tridentatum
Fabaceae	マメ	トックリツメクサ	Trifolium vesiculosum
Fabaceae	マメ	レイリョウコウ	Trigonella caerulea
Fabaceae	マメ	コロハ	Trigonella foenum-graecum
Fabaceae	マメ	フェヌグリーク	Trigonella foenum-graecum
Fabaceae	マメ	ハリエニシダ	Ulex europaeus
Fabaceae	マメ	フジボグサ	Uraria crinita
Fabaceae	マメ	フジボハギ	Uraria crinita
Fabaceae	マメ	オオバフジボグサ	Uraria lagopodioides
Fabaceae	マメ	ヤエヤマフジボグサ	Uraria lagopodioides
Fabaceae	マメ	オオバフジボグサ	Uraria lagopodoides
Fabaceae	マメ	ヤエヤマフジボグサ	Uraria lagopodoides
Fabaceae	マメ	マルバノフジボグサ	Uraria neglecta
Fabaceae	マメ	ホソバフジボグサ	Uraria picta
Fabaceae	マメ	トンボフジボグサ	Uraria picta
Fabaceae	マメ	アラビアアカシア	Vachellia nilotica
Fabaceae	マメ	アラビアゴムモドキ	Vachellia nilotica
Fabaceae	マメ	アリアカシア	Vachellia sphaerocephala
Fabaceae	マメ	アリノスアカシア	Vachellia sphaerocephala
Fabaceae	マメ	ツルフジバカマ	Vicia amoena
Fabaceae	マメ	ケナシツルフジバカマ	Vicia amoena
Fabaceae	マメ	シロツルフジバカマ	Vicia amoena f. alba
Fabaceae	マメ	ノハラクサフジ	Vicia amurensis
Fabaceae	マメ	コノハラクサフジ	Vicia amurensis
Fabaceae	マメ	シロバナノハラクサフジ	Vicia amurensis f. alba
Fabaceae	マメ	モモイロノハラクサフジ	Vicia amurensis f. alborosea
Fabaceae	マメ	シロバナヤハズエンドウ	Vicia angustifolia var. segetalis f. albiflora
Fabaceae	マメ	ホソバノエンドウ	Vicia angustipinnata
Fabaceae	マメ	レンリエンドウ	Vicia angustipinnata
Fabaceae	マメ	ベニクサフジ	Vicia benghalensis
Fabaceae	マメ	ミヤマタニワタシ	Vicia bifolia
Fabaceae	マメ	ニッコウタニワタシ	Vicia bifolia
Fabaceae	マメ	ニッコウハギ	Vicia bifolia
Fabaceae	マメ	アズキナ	Vicia bifolia
Fabaceae	マメ	タニワタシ	Vicia bifolia
Fabaceae	マメ	フタバハギ	Vicia bifolia
Fabaceae	マメ	トウエンドウ	Vicia bungei
Fabaceae	マメ	ノエンドウ	Vicia bungei
Fabaceae	マメ	チョウセンエビラフジ	Vicia chosenensis
Fabaceae	マメ	クサフジ	Vicia cracca
Fabaceae	マメ	ガーデンベッチ	Vicia cracca
Fabaceae	マメ	ケクサフジ	Vicia cracca
Fabaceae	マメ	シロバナクサフジ	Vicia cracca f. albida
Fabaceae	マメ	ソラマメ	Vicia faba
Fabaceae	マメ	ツガルフジ	Vicia fauriei
Fabaceae	マメ	キバナカラスノエンドウ	Vicia grandiflora
Fabaceae	マメ	キバナノカラスノエンドウ	Vicia grandiflora
Fabaceae	マメ	スズメノエンドウ	Vicia hirsuta
Fabaceae	マメ	ヒロハクサフジ	Vicia japonica
Fabaceae	マメ	ハマクサフジ	Vicia japonica
Fabaceae	マメ	シロバナヒロハクサフジ	Vicia japonica f. albiflora
Fabaceae	マメ	エゾヒロハクサフジ	Vicia japonica var. comosa
Fabaceae	マメ	ナガボヒロハクサフジ	Vicia japonica var. pallida
Fabaceae	マメ	ヒカゲクサフジ	Vicia japonica var. pallida
Fabaceae	マメ	ヒナカラスノエンドウ	Vicia lathyroides
Fabaceae	マメ	オニカラスノエンドウ	Vicia lutea
Fabaceae	マメ	アレチノエンドウ	Vicia monantha
Fabaceae	マメ	タチノエンドウ	Vicia multicaulis
Fabaceae	マメ	ヨツバハギ	Vicia nipponica
Fabaceae	マメ	シロバナヨツバハギ	Vicia nipponica f. albiflora
Fabaceae	マメ	ツルナシヨツバハギ	Vicia nipponica f. normalis
Fabaceae	マメ	ヨツバハギ	Vicia nipponica var. nipponica
Fabaceae	マメ	エダウチヨツバハギ	Vicia nipponica var. ramosa
Fabaceae	マメ	オオバクサフジ	Vicia pseudo-orobus
Fabaceae	マメ	シロバナオオバクサフジ	Vicia pseudo-orobus f. albiflora
Fabaceae	マメ	アケボノオオバクサフジ	Vicia pseudo-orobus f. alborosea
Fabaceae	マメ	マルバオオバクサフジ	Vicia pseudo-orobus f. rotundifolia
Fabaceae	マメ	ヤハズエンドウ	Vicia sativa
Fabaceae	マメ	シロバナヤハズエンドウ	Vicia sativa f. albiflora
Fabaceae	マメ	ヤハズエンドウ	Vicia sativa subsp. nigra
Fabaceae	マメ	カラスノエンドウ	Vicia sativa subsp. nigra
Fabaceae	マメ	ツルナシヤハズエンドウ	Vicia sativa subsp. nigra f. normalis
Fabaceae	マメ	ツルナシカラスノエンドウ	Vicia sativa subsp. nigra f. normalis
Fabaceae	マメ	ツルナシノエンドウ	Vicia sativa subsp. nigra f. normalis
Fabaceae	マメ	ホソバヤハズエンドウ	Vicia sativa subsp. nigra var. minor
Fabaceae	マメ	オオヤハズエンドウ	Vicia sativa subsp. sativa
Fabaceae	マメ	ザートヴィッケ	Vicia sativa subsp. sativa
Fabaceae	マメ	オオカラスノエンドウ	Vicia sativa subsp. sativa
Fabaceae	マメ	イブキノエンドウ	Vicia sepium
Fabaceae	マメ	カラスノエンドウ	Vicia sepium
Fabaceae	マメ	コモンベッチ	Vicia sepium
Fabaceae	マメ	カスマグサ	Vicia tetrasperma
Fabaceae	マメ	ナンテンハギ	Vicia unijuga
Fabaceae	マメ	アズキナ	Vicia unijuga
Fabaceae	マメ	タニワタシ	Vicia unijuga
Fabaceae	マメ	フタバハギ	Vicia unijuga
Fabaceae	マメ	シロバナナンテンハギ	Vicia unijuga f. albiflora
Fabaceae	マメ	ヒメナンテンハギ	Vicia unijuga f. minor
Fabaceae	マメ	ミツバナンテンハギ	Vicia unijuga f. trifoliolata
Fabaceae	マメ	フジガエソウ	Vicia unijuga f. venusta
Fabaceae	マメ	タマザキナンテンハギ	Vicia unijuga var. apoda
Fabaceae	マメ	ノゲガクナンテンハギ	Vicia unijuga var. apoda
Fabaceae	マメ	クマガワナンテンハギ	Vicia unijuga var. austrohigoensis
Fabaceae	マメ	エダウチナンテンハギ	Vicia unijuga var. breviramea
Fabaceae	マメ	ナンテンハギ	Vicia unijuga var. unijuga
Fabaceae	マメ	フタバハギ	Vicia unijuga var. unijuga
Fabaceae	マメ	アズキナ	Vicia unijuga var. unijuga
Fabaceae	マメ	タニワタシ	Vicia unijuga var. unijuga
Fabaceae	マメ	エビラフジ	Vicia venosa
Fabaceae	マメ	エビラフジ	Vicia venosa subsp. cuspidata
Fabaceae	マメ	オオバエビラフジ	Vicia venosa subsp. cuspidata
Fabaceae	マメ	エビラフジ	Vicia venosa subsp. cuspidata var. cuspidata
Fabaceae	マメ	オオバエビラフジ	Vicia venosa subsp. cuspidata var. cuspidata
Fabaceae	マメ	エビラフジ	Vicia venosa subsp. cuspidata var. cuspidata f. cuspidata
Fabaceae	マメ	ヒメヨツバハギ	Vicia venosa subsp. cuspidata var. cuspidata f. minor
Fabaceae	マメ	シロウマエビラフジ	Vicia venosa subsp. cuspidata var. glabristyla
Fabaceae	マメ	ヒメヨツバハギ	Vicia venosa subsp. cuspidata var. subcuspidata
Fabaceae	マメ	チョウセンヨツバハギ	Vicia venosa subsp. cuspidata var. subcuspidata
Fabaceae	マメ	ビワコエビラフジ	Vicia venosa subsp. stolonifera
Fabaceae	マメ	ホソバヨツバハギ	Vicia venosa subsp. venosa
Fabaceae	マメ	オオバノヨツバハギ	Vicia venosa subsp. venosa var. albiflora
